logFC AveExpr t P.Value adj.P.Val B
DLGAP5 1.03789353556454 2.74590600827854 2.83108674628387 0.00659745775465173 0.0326693201302875 -2.93794263064281
DLK2 -1.05952327560432 5.24122040454358 -4.3061896512268 7.44797297136035e-05 0.00109242174587667 1.25525569665063
DLX1 3.85855545219495 4.31396518064848 8.97404549396731 4.07271247279429e-12 2.00040321437242e-09 17.4212431633416
DLX2 1.67577294341622 2.51766158266455 6.0728314636186 1.51553282207263e-07 8.23163230988773e-06 7.21723405026849
DMKN -1.9452439632471 3.76978385740103 -5.80116176740401 4.05103590041365e-07 1.77133030974691e-05 6.26602472750748
DNAH5 1.64979976319636 6.76854224 5.92096663577262 2.62784682139424e-07 1.25134705830638e-05 6.68460044263878
DNAH8 1.26753241679548 2.395480184 2.86183579539149 0.00607038368357629 0.0307156701815504 -2.86222869324153
DNER -1.89526975405537 5.05477855044188 -6.80231225130715 1.05883613777205e-08 9.68602865154016e-07 9.79627321179593
DNMBP 1.12705173458544 6.25575002032447 5.79251249851352 4.17939280925405e-07 1.80475353670004e-05 6.23586690499731
DPT -2.11486957126364 4.84759614400368 -6.32694379799937 6.0125848428387e-08 3.95081320693566e-06 8.11259956728524
DPYS -2.31591922953108 4.19800298625598 -6.92958082049847 6.64662625799752e-09 6.78931406761403e-07 10.2479573630297
DRAIC 1.73314869191932 7.6137383 5.71274713167596 5.57044316584821e-07 2.26919400605656e-05 5.95816209953377
DSC3 -1.76015182314138 4.29257493168129 -5.63023684203213 7.49277635197334e-07 2.80568826522635e-05 5.67173884092337
DST -1.18888254818266 6.20474373511983 -8.5590953246632 1.78760746821596e-11 5.48296014185005e-09 15.9886801485681
DUBR -1.38268660218949 7.19815097 -5.67279155622041 6.43102628616152e-07 2.53079085378247e-05 5.81935114916074
DUOX1 -1.05028281427338 4.0243783189748 -5.12291285404018 4.5449301407908e-06 0.000117318821715933 3.93365872200409
DUOX2 -1.42520353527592 1.74560605252118 -3.11734526906058 0.0029811118869328 0.0180694712658406 -2.2108715446412
DUOXA1 -2.03710922501104 2.63481706983755 -8.22209591871947 6.00600330553382e-11 1.5092435053436e-08 14.8139799504746
DUS1L 1.16651084381805 7.02717820483946 7.36863221750542 1.33461277213614e-09 1.91972541989265e-07 11.8056668305187
DUSP2 -1.10492818692513 2.26555094546146 -3.11108777538906 0.00303469353460526 0.0183091128294075 -2.22728205795074
DUSP5 -1.0802465898616 3.65962429613035 -2.7896169611783 0.00737548205969766 0.0356915149232283 -3.03911116351395
DUXAP8 -1.14687254632266 7.01259601005658 -2.92683257819033 0.00508223882513583 0.0270477813666389 -2.7002552789604
DVL1 1.08113073710078 7.68025949171668 8.59432409236337 1.57572104150829e-11 4.98906629131254e-09 16.1109277272268
EBF2 1.0107928695721 2.47685868959112 3.72811679100324 0.00048020992426359 0.00454847338345399 -0.509457868082368
ECE2 1.21360565548448 3.78015594580855 5.60224782976333 8.28400048552964e-07 3.02590889889127e-05 5.57478450953047
ECT2 1.12783842742905 5.35578855715905 5.98153755126729 2.11036358766614e-07 1.05553605150966e-05 6.8967846482011
EDN3 -1.77178104212729 3.18074128422851 -5.60022500832656 8.34429009751489e-07 3.03200102027645e-05 5.56778160898939
EFEMP1 -1.08379513082932 6.51299180420104 -5.25243517219546 2.87927297019162e-06 8.23772240593781e-05 4.37313009079982
EFHD1 -1.9721973029681 5.22080801886505 -5.83910338681226 3.53265693382551e-07 1.59137420450969e-05 6.39841765091359
EFS -1.47120745741017 5.96919114693667 -6.19618245827224 9.68002060366266e-08 5.70328219577944e-06 7.65129615729105
ELAVL2 2.16311395728247 3.32104251547315 5.28596858254614 2.5571619278317e-06 7.50136797873216e-05 4.48742998620258
ELF4 -1.30579809199089 5.03519407858671 -5.86053761500513 3.26950338866162e-07 1.49176053202034e-05 6.47328025345312
ELL3 1.17599528740175 6.7296474743668 7.15814476269208 2.88047762690216e-09 3.53400716848814e-07 11.0591900461129
ELOVL2-AS1 1.03699884761537 3.91338984 3.42523037901055 0.00121242424898191 0.00924928038076651 -1.37686343614489
ELOVL4 -1.15471728096545 3.57398196689465 -2.64786327712394 0.0107187494491095 0.0469567228019485 -3.37655855577608
EMCN -1.22170337153733 5.22079303669234 -4.68770789126383 2.05726859675116e-05 0.000397450941768344 2.48402740637158
EML5 -1.2110618397258 5.33018371349547 -5.29670018865429 2.4617980147047e-06 7.28651636480864e-05 4.52405233625169
ENC1 1.49101081112392 6.09643704197603 5.6569912426569 6.8066105064858e-07 2.61446547576012e-05 5.76451558643159
ENHO -1.38428062721044 2.02920546421499 -5.63552270779338 7.35198550224652e-07 2.77790510181804e-05 5.69006113741147
ENO1-AS1 1.25662802246624 3.559967046 3.05484769548759 0.00355849642875329 0.0206108192209129 -2.37376364549544
ENPP2 -1.38163220148724 5.92416125415503 -5.98222302568458 2.10512883012123e-07 1.05544884639035e-05 6.89918792392062
ENTPD5 1.18726698409869 8.29849812198514 6.06191136808677 1.57680963098636e-07 8.47616455502128e-06 7.17886533616858
EPHA2 -1.20595400125821 4.0758737345153 -5.77312289575339 4.48198780076613e-07 1.90777182776692e-05 6.16829172582333
EPHA5 -1.66168380787469 3.7428589311182 -4.06260367839267 0.000165634254288127 0.00200967634769486 0.495836221088085
EPHA5-AS1 -1.24148168175507 4.3926809 -4.06612754891007 0.000163752556684351 0.00199496908572752 0.506667240761556
EPIC1 1.08027178395491 3.29402184458747 3.40855433836633 0.0012743977342215 0.00957152090120915 -1.42332057845679
ERC2 -1.16193631193892 2.92503735469587 -3.79970536835764 0.000383709927642235 0.0038526115295205 -0.29825342601979
ERG 2.12048724467335 6.17008246374326 3.90006457443284 0.000279254359798772 0.00302566658821974 0.00154687326942593
ERVH48-1 1.34465280186641 4.76205706 3.23156850937471 0.00214630560718771 0.0141904088800992 -1.90744536213569
ESRRA 1.13827976606928 4.76080887886002 5.43365609175021 1.5133367779334e-06 5.00216563824991e-05 4.99318130278577
ETS2 -1.68249329931074 6.28329772764217 -8.63826637647337 1.34647292556449e-11 4.45768028706327e-09 16.2632564930666
ETV2 1.04085658842918 3.79496107793875 5.34088215449851 2.10482299816649e-06 6.55228257802365e-05 4.67504233568901
ETV5 -1.15790967682027 5.02551793934076 -5.7349317462796 5.14299004887473e-07 2.13255155962983e-05 6.03532107901131
EVC2 -1.06291216023117 2.57397090541834 -5.29582615546889 2.46943173873282e-06 7.29531696526209e-05 4.52106886141073
EXO1 1.26042274786528 2.67152389368742 3.71940879777291 0.000493427294969076 0.00464737812839729 -0.534994010808894
EXOSC5 1.31447760888208 3.55009505154742 3.25554493677659 0.00200167513051227 0.0134559086999991 -1.84283789377096
EZH2 1.26469444244793 4.99944545519201 7.04696333538502 4.32596693679675e-09 4.8508974409016e-07 10.6646120268166
F5 2.61433102551368 5.4457709978824 4.97308682634694 7.67717933283509e-06 0.000178509397263034 3.42959760700232
FABP5 1.02549060016646 8.31590724166023 2.64295653893005 0.0108561403838301 0.0474489773649507 -3.38800257339494
FADS1 -1.50451159528522 6.96807968863864 -6.96406714708746 5.8586946097615e-09 6.14044188320581e-07 10.3703685647467
FADS2 -1.19795221557588 2.99922607516987 -4.90345476255065 9.78051132684405e-06 0.000218406985807266 3.19703677709297
FAM107A -1.51463681938937 6.20123096177247 -8.95465128015 4.36270633175335e-12 2.03918869670867e-09 17.3546608473137
FAM110C -1.72240709779218 3.77815497808851 -4.32520643394488 6.99202306049075e-05 0.00103354092822577 1.31542060130556
FAM124A -1.07303064920745 3.08612722574089 -6.42841547506104 4.1526184036094e-08 2.92344280318243e-06 8.47125817475685
FAM167A -1.06818079793868 2.72035692800688 -4.92715084254302 9.00790485508854e-06 0.000204659990808912 3.27605147058567
FAM189A1 1.13184487315866 3.50429032775699 3.34590180642732 0.00153518718269043 0.0109805895299638 -1.596585803829
FAM222A 2.17418261490046 5.30334282877971 7.94430340067795 1.64087053526525e-10 3.42236367540274e-08 13.8392561003648
FAM222A-AS1 1.48877442322459 2.77367108640921 4.11692846227983 0.000138820526588964 0.00175583973503094 0.663332133396136
FAM240C -1.22921033853648 2.734379912 -3.66172633326647 0.000590207478141658 0.00535448341522425 -0.703283245798414
FAM3D 1.03192354121655 5.64460750238451 3.07026677508465 0.00340703234235581 0.0199611782145572 -2.33378538418167
FAM83B -2.30188409602959 3.54308190953539 -7.43472065384703 1.04846813651455e-09 1.58710323526133e-07 12.0398187618738
FAM83D 1.09683522120802 3.62599107898843 3.56106035454737 0.000804157899999072 0.00673306215370615 -0.993291991875617
FAM95A -1.54501004238719 3.42278388 -4.97899663419818 7.52067588076812e-06 0.000176047965033873 3.44938687349091
FAP 1.20001565401863 4.43198614938779 3.55782985652028 0.000812123541614262 0.00678080893012357 -1.00251934058
FAT2 -1.58507959254382 2.14097427621524 -4.56755073591873 3.09795132718342e-05 0.000548971714792392 2.0923164349355
FBN3 -1.25762365244702 2.283551324 -3.9958870966117 0.000205470407320358 0.00238960193056436 0.291680025236044
FBP1 1.61142762691548 6.72059397802209 8.29577745760053 4.60461049021014e-11 1.23126103838863e-08 15.0715935676463
FBXO17 -1.30137132587437 4.87025126228513 -5.64409800432713 7.12913496229952e-07 2.70887363762626e-05 5.71979351929698
FCRLB -1.48448491768499 2.0942492414 -4.22658457232895 9.69102027123423e-05 0.00133325401104981 1.00474250959487
FES -1.35293012622884 3.00656325317804 -4.57095100681525 3.06242388294302e-05 0.000544062818795081 2.10334464759344
FEV 1.15535020415902 4.58198020170127 3.6632237328592 0.000587479698675467 0.00533902574086022 -0.698933732641419
FGF1 -1.25524146458634 2.80930485168783 -5.6459312212583 7.08236977726515e-07 2.70543931216885e-05 5.72615095031409
FGFBP1 -1.54836138997435 1.14613413253982 -4.93222739551631 8.85035919239175e-06 0.000201519586982221 3.29299641935235
FGFR2 -1.52145246310781 3.91885840167405 -9.40118977639613 9.03782176647715e-13 6.67409449509663e-10 18.8775709452227
FGFRL1 1.08630457781165 4.3671466232923 3.88018154776751 0.000297488132165279 0.00318844294582283 -0.0581857726459232
FHDC1 -1.41643989897203 6.28153684218741 -5.4141670994992 1.62210724098979e-06 5.26982721578256e-05 4.92623147055998
FHL2 -1.47832276694476 6.40115434562999 -6.70339939536986 1.52040623408008e-08 1.28906962700034e-06 9.44537253562041
FITM1 1.38631210741845 3.08604689373795 4.27761731690622 8.18786755130295e-05 0.00116888674549983 1.16508909356357
FLRT3 -1.79777503737579 5.30493879714721 -9.67671703492304 3.45708017433989e-13 3.48422576715715e-10 19.8061104501765
FMO2 -1.5350969438351 2.52315197038558 -5.22437590744167 3.17932594954151e-06 8.87761273544613e-05 4.277649368394
FMO5 1.10409961168387 5.35644997493241 3.21089960662241 0.00227884313190267 0.0148114151455575 -1.96288823295791
FNDC1 1.31483141741285 1.8132969566645 4.4224087386419 5.05424557427305e-05 0.000801036473728062 1.62480929698321
FNDC10 1.08796835736953 3.59114920579377 4.35642534880301 6.30178328358104e-05 0.000952436912649637 1.41445191778967
FNDC4 -1.01103397767651 3.58162576608219 -2.93978999474945 0.00490406439633104 0.0263076314594333 -2.66765552388987
FOLH1B 1.11931998577196 10.0394476690133 2.62612104734157 0.0113398757294074 0.0490391432901201 -3.42714572683702
FOSL1 -1.7198034919216 2.84167155794347 -4.22073555993954 9.87954045344681e-05 0.00135475065902393 0.986422821253195
FOXD1 1.95162974323463 3.5050840434512 4.03409433477175 0.000181646863790677 0.0021736136764671 0.408384735160082
FOXD4 1.03889015990254 3.95060118182214 5.48363867829872 1.26625471010661e-06 4.29900362348518e-05 5.16516160282721
FOXL2 1.0800726097763 2.31873918528647 3.56396900019954 0.000797049739355234 0.00668976515643144 -0.984979675576464
FOXP4-AS1 2.47913698268091 5.576947158 7.37823374265581 1.28862348850592e-09 1.86644584026167e-07 11.839693129315
FOXQ1 -1.76815138378945 6.40095665672621 -4.82048738566032 1.30341357083058e-05 0.000274598958048621 2.92144692513524
FRMD6 -1.0575500589811 5.85682883526436 -6.42717861637937 4.17140573815136e-08 2.92344280318243e-06 8.4668832840235
FRMPD3 1.51768199916501 3.973591836 5.27820061017907 2.62845677865871e-06 7.64598647593928e-05 4.46093424355809
FRS3 1.18058011121185 4.07615835647238 5.72035811795403 5.41996577308363e-07 2.23342719187803e-05 5.98462654744213
FSCN2 1.76890283114173 3.08075790656739 5.45544150195576 1.40027117527121e-06 4.6954109168218e-05 5.06809221068426
FSIP2-AS2 1.26314312033152 1.88845377525363 3.93851613877312 0.000247001716055895 0.00275906102273834 0.117525071349269
FTCDNL1 1.35599252538952 3.52679123460888 5.10802540516679 4.78885672254049e-06 0.000121507449214956 3.8833591827479
FZD8 1.31921255613238 3.97720965158185 6.86798374396101 8.32686586382765e-09 8.04043709823395e-07 10.0293279264582
GAA 1.06395967272531 5.97467738092367 5.16767521279332 3.88290764731008e-06 0.000102904453367149 4.08516627474464
GABARAPL3 -1.11891171718739 1.90164617709463 -4.2719752164332 8.34219885092107e-05 0.00118726984739902 1.14731709581126
GABRB3 1.04604794367129 5.02436849068793 3.17759485424311 0.00250875629815227 0.0159093728943316 -2.05173005756655
GABRE -2.590321159557 4.37316368053215 -7.09381948241158 3.64452885320697e-09 4.2668521141347e-07 10.8309163747297
GAL 1.3006575531713 3.69345192852944 5.45711075821307 1.39196073318294e-06 4.67506038840523e-05 5.07383519378478
GALNT5 -1.04173657988899 2.19396354688673 -4.20727512492012 0.000103270151264884 0.00139592063832254 0.944309344540917
GAPT 1.22714141141843 2.38497807441273 3.77960011526693 0.00040874442571769 0.00402891421890069 -0.357795908446993
GARIN5A 1.2048278594182 2.77350364332956 4.1719660284091 0.000115963655858081 0.00151936127303325 0.8341455131625
GAS1RR -2.10388928322666 2.57426286251569 -8.92586840067435 4.83189846847963e-12 2.1908457903713e-09 17.2557759958533
GAS8-AS1 -1.07926465483216 1.34975096171205 -3.99752352023689 0.000204390847342972 0.00238022328477519 0.296666773491335
GATA3 -2.12747710505516 3.40955146665525 -5.47522433572242 1.30485995705332e-06 4.41809482536707e-05 5.13618207645518
GBP1 -1.18832890866125 5.09037335670878 -6.42828927302692 4.15453148506046e-08 2.92344280318243e-06 8.47081178244796
GBP3 -1.12395283227777 6.54517712897073 -3.62645101040809 0.000658089453959682 0.00579390955729721 -0.805448364942302
GCC2-AS1 1.24470991434657 3.9984470430304 5.32391987343008 2.23538191090217e-06 6.83626987033527e-05 4.61703376265074
GCG 1.45444670563771 3.10674097010861 3.14401410777967 0.00276255782453205 0.0171382119411853 -2.14068184033788
GCNT1 1.89565450614 7.93180064908051 5.66166375696313 6.6933331424274e-07 2.59462338069141e-05 5.7807283090122
GCNT2 -2.04040724298759 7.95767873197316 -8.34084400433692 3.91470606555211e-11 1.06037694037948e-08 15.2289539676189
GCNT4 -1.3720199311074 4.58604602080543 -4.75251147751277 1.6473097757523e-05 0.000330682771827389 2.69693595290053
GDF15 2.34846680182403 6.15783223628594 5.61380935023969 7.94760276662146e-07 2.94428331977662e-05 5.61482075202295
GDPD1 1.29854309751749 4.44767113436492 5.88881206839604 2.95192179579138e-07 1.37736538914588e-05 6.57210873342922
GDPD3 -1.31341991653297 2.76053945254808 -4.02117552244469 0.000189386598747041 0.00224051973344699 0.368860152344241
GGA2 -1.00251358829929 6.53450500304844 -9.17474258523956 2.00303089987292e-12 1.2792537781292e-09 18.1079635286164
GGT6 -1.49046478491542 3.030405712 -4.07996618553197 0.000156561136190571 0.00192421662788847 0.549247639202159
GGT7 -1.39030697497869 3.07783405476119 -5.80045757419163 4.06133833604459e-07 1.77211995135736e-05 6.26356906216466
GIP 1.2885126622713 4.32117480413404 6.09710129234502 1.38769604135977e-07 7.67723510202669e-06 7.30254364440935
GIPR -1.32388414927637 2.73163243055809 -5.18220851423377 3.68914716563489e-06 9.87734819430641e-05 4.13444318969627
GJA1 -1.31174252470738 9.9756160025654 -7.19968506412108 2.47454220245266e-09 3.07211468550923e-07 11.2065773135638
GJB1 1.98914518645465 6.67307336026795 9.82475117735072 2.07001796858028e-13 2.53966851592229e-10 20.3012731101919
GJB2 1.49730869973788 4.42918331144726 3.48440379905696 0.00101484552809363 0.00802983049296237 -1.21088315865848
GLYATL1 2.73902912701906 5.91592278010528 7.85691564620089 2.25326012972988e-10 4.47583300245487e-08 13.531603329796
GLYATL2 1.1449019642039 4.30040010107309 2.94271935271559 0.00486459754014394 0.0261362470105054 -2.66027137492419
GMDS 1.31603524643209 5.34694733337433 5.81171768490964 3.89967388242268e-07 1.72320970690021e-05 6.30284213762518
GMNN -1.38240644050934 8.30344131600273 -4.01427453072917 0.000193650725828069 0.00228190575626895 0.347773493706748
GMPR -1.12727653831386 8.45532808579162 -4.48389053828272 4.11062986576527e-05 0.000684787596727366 1.8220592093318
GNB2 1.00857463299423 5.65543932174809 5.68552011756377 6.14346034095231e-07 2.44998379218437e-05 5.86354970743346
GNLY -1.22814387951724 1.83965594099523 -4.08808572739172 0.000152485082406785 0.00188188246376232 0.574264648798402
GOLGA8IP -1.15431657801367 4.71298686915615 -3.46291705010948 0.00108275288055681 0.00845171288539422 -1.27135568980719
GOLM1 1.30943744007282 7.45207047897392 5.58224348616447 8.89968862576043e-07 3.20588610824672e-05 5.50555567340577
GPAT3 -1.11274414504287 4.12616045530336 -2.72609651414148 0.00873268848316593 0.0404390949585684 -3.19194233134028
GPD1L -1.25207612378213 7.92544132059343 -6.01060986622032 1.8993159509287e-07 9.80545366052475e-06 6.99875041165642
GPER1 -1.12313962486309 2.19288220170572 -4.91904103629035 9.26532128085283e-06 0.000209368153797126 3.24899439094791
GPR160 1.22930323198841 7.76112999450803 6.08227904303805 1.46443344701537e-07 7.97485336929495e-06 7.25043698187257
GPR87 -1.62951597629689 4.28680155374855 -5.75575259492462 4.77147241882736e-07 2.002386322726e-05 6.10779162153777
GPRC5B -1.34537315990235 5.06045125926418 -8.53311106446751 1.96207359029743e-11 5.76379843279345e-09 15.8984418697038
GPX2 -1.07327969203916 4.21475563650114 -4.24764606610857 9.04070018806633e-05 0.00126068517153476 1.07080869679491
GPX3 -1.51529752820061 8.35735908811793 -7.29609468996224 1.7395810802339e-09 2.35592121319472e-07 11.5485262431459
GPX7 -1.47391314128244 3.73307171788248 -3.83018179520367 0.000348552144026456 0.00357587411114599 -0.207663519991517
GREM1 1.93309062468376 5.54843336020842 4.6299107584725 2.50612173816112e-05 0.000464211199758671 2.29510118993618
GS1-24F4.2 -1.08085651388107 2.96592841682768 -3.79076946178865 0.000394649096141574 0.00393392550093523 -0.324739132395766
GSTM1 -1.76046721074711 7.10370173805272 -7.19315570089089 2.53433019723355e-09 3.12772336826628e-07 11.1834125237655
GSTM2 -1.95108988836338 7.37249839932848 -7.79427312706638 2.82916588663236e-10 5.38022227527075e-08 13.3107992388446
GSTO2 -1.18194058940763 5.74493980572237 -3.8179657038887 0.000362255607038937 0.00368025581880716 -0.244023220563773
GSTP1 -1.20866886757432 7.32467156212248 -6.32643810363209 6.02367838042642e-08 3.95081320693566e-06 8.11081354155303
GUCY1A1 1.14808380944136 8.55069219828317 6.58542488779469 2.34033156740996e-08 1.80119171592138e-06 9.02714128035159
GUCY1B2 1.28217555363997 2.31855938753495 4.25717623269521 8.76056333396709e-05 0.0012329221960631 1.10075400497575
H1-5 1.74461312452996 2.19135184415619 5.18818690665108 3.61223869099265e-06 9.74650224812856e-05 4.15472568461195
H2AC13 1.06285661448381 6.20543591452241 4.73601649601222 1.74334307408353e-05 0.000346294347582477 2.64263662868054
H2AW 2.03612824656196 6.50601191636392 9.61943057598593 4.21879534793409e-13 3.93682233384902e-10 19.6137851958566
H2BC12 1.06129629787691 9.3449560302712 4.7106190593848 1.90202971749598e-05 0.000373546457794855 2.55917243908881
H2BC14 1.92081114901256 3.71334546197412 6.47890548913847 3.4536199182244e-08 2.52557782574928e-06 8.64990588394984
H3C1 1.41566437783661 3.1320112142923 5.00770269748837 6.80402481741502e-06 0.000162626602148631 3.54562217794964
H3C10 1.19188517813695 4.79631930105449 3.21100398661018 0.00227815482720679 0.0148114151455575 -1.96260883062857
H3C2 1.92254880875089 4.00683428452785 6.79013534936116 1.10707081829518e-08 9.91284595192845e-07 9.75306577288995
H3C3 1.56313408879798 2.31794444423073 5.05712075960494 5.7244286673755e-06 0.000140478244213784 3.71171903107774
H3C6 1.61057081625504 5.14850212155129 5.7463787694123 4.93531973786401e-07 2.06698722434999e-05 6.07515791729675
H3C7 1.55384847698478 1.48375400021985 4.47566511179562 4.22611700563805e-05 0.000698447879450023 1.79560185266612
HAGLROS 1.4086068759917 1.6478709626 2.86367853878324 0.00604007110318 0.0306068423224065 -2.85767251010957
HCAR1 1.80512870590134 3.09673111953246 3.87360893847972 0.000303763995565567 0.00323410191705515 -0.0778950567532659
HCAR3 -1.30312518456803 3.37472821798968 -3.04194560069219 0.00369005630880468 0.0211450060432046 -2.4071094471734
HDC -1.0007390002486 2.78668269590486 -3.31555022726928 0.00167900645514739 0.0117948931071099 -1.67978767056576
HECW1-IT1 -1.39804070352734 1.27379332699002 -3.7567756320937 0.000439067600229272 0.00424357411398606 -0.425177627246163
HENMT1 1.25797970799554 4.7885821858646 5.10385560825342 4.85945992539621e-06 0.000122704304677953 3.86927907167895
HJURP 1.30720550061794 4.43055106496551 6.69972494315112 1.54097522296768e-08 1.29597258973536e-06 9.43234082830066
HLA-DMB 1.26253416940441 7.36691038383862 3.39110165177234 0.00134247403283356 0.00992907124213106 -1.47178933386231
HLF -1.0067939785564 5.72802517580107 -5.63363906491435 7.40185377530879e-07 2.7916901300473e-05 5.68353146934502
HMMR 1.87468080441251 3.23511936895933 6.34319563083392 5.66670178076932e-08 3.75853844321787e-06 8.17000594953028
HMMR-AS1 2.08075218104689 3.52095444615012 6.83796843827909 9.29341158811815e-09 8.73151183594311e-07 9.92280377592807
HOXA1 -1.63027819709269 3.06443913386552 -5.08944071209326 5.11152465588779e-06 0.000128138304985399 3.82063226888477
HOXC4 2.33547996681852 5.73324669547523 8.08570494346809 9.83154106428066e-11 2.2288744780185e-08 14.3360637732762
HOXC5 1.57635465464578 2.90467646617142 5.0511668365517 5.84497986970247e-06 0.000142917637916043 3.69167948973811
HOXC6 3.04113612311681 5.47185112783718 8.72395370963022 9.91415969051375e-12 3.62771278359728e-09 16.5597891865045
HOXD10 -2.09260802392646 4.02251173905499 -6.3392449507127 5.74891388270809e-08 3.79446509024185e-06 8.15604959078377
HOXD11 -2.34500558944544 2.84743576205728 -7.04104975390903 4.42057662819948e-09 4.90425354969982e-07 10.6436222329538
HPCAL1 1.03163907654032 4.85737938444509 6.20444225062364 9.39343860393514e-08 5.56587923188282e-06 7.68040210843382
HPN 1.8957255611555 7.55537356167321 11.2183800696532 1.88113243278771e-15 7.84695583013066e-12 24.824892052444
HPSE2 1.44181020424039 3.43548117463459 2.66222448741191 0.0103257214627076 0.0457053422214966 -3.34297164194414
HSD11B1-AS1 -1.00066099592437 2.937791568 -3.0670335936202 0.00343828304617863 0.0201043648708012 -2.34217975480594
HSPA4L -1.35990135318796 3.12702168862855 -6.23115130462865 8.52331493938893e-08 5.21321934577228e-06 7.77455192234794
HSPB1 -1.40066069511679 8.51579098106014 -5.8621630697285 3.25036023315288e-07 1.48995084357955e-05 6.47895945046597
HSPB6 -1.3024808768001 7.88312143530993 -6.7230306888548 1.41507122836358e-08 1.21457368765347e-06 9.51500130551561
HYMAI -1.30569901636522 4.84878484019277 -3.87923704908011 0.00029838223815159 0.00319474247491155 -0.0610191501778319
ICA1-AS1 1.22117539989169 6.5816573 5.03073050609266 6.27808325148741e-06 0.000151553220342909 3.62295368142319
ID1 -1.82296107198708 3.24273503155115 -4.33792662232244 6.70232855987913e-05 0.000998756353113815 1.35573202025364
ID4 -1.31260214852926 5.57274875087395 -6.85779838479861 8.64303120853124e-09 8.30726736941641e-07 9.99317917128608
IDH1-AS1 1.0886044581317 4.06157276 5.17021898459073 3.84828380227975e-06 0.00010220319733855 4.09378823454029
IER3 -1.19948521013709 9.41403955989466 -5.00492665017651 6.87028581204293e-06 0.000163875688972876 3.5363076161111
IGFN1 1.28028818434639 2.6295954450272 5.28512783391101 2.56478528150213e-06 7.51316385060251e-05 4.48456175188739
IMPG1 1.30787267573331 2.41890663801043 3.63414808994038 0.000642668705080426 0.00569484644959744 -0.783205139399594
INHBA 2.19999115169709 5.14613782293969 5.76307999958381 4.64716242839629e-07 1.96604192229333e-05 6.13330832462263
INHBE -1.62422973952731 2.7029922039863 -5.64405155829308 7.130323762079e-07 2.70887363762626e-05 5.71963245446589
INSC -1.49534979670791 1.2841083568 -4.5189801421525 3.6516250016911e-05 0.000624278218526813 1.93515782586682
INSIG1 -1.08212568499655 6.92429812049645 -4.38977658253658 5.63774271006408e-05 0.000876202680356233 1.52060111944817
INSM1 2.34586937656372 3.10121222013728 3.36418914684519 0.00145425427652666 0.0105382105902841 -1.54622224918007
IP6K3 -1.57166181115672 3.300086708 -4.08998530896382 0.000151546422217877 0.00187506426015684 0.580121019416245
IRS1 -1.25664220345504 6.66683303783371 -6.83673031782127 9.33560502188863e-09 8.73151183594311e-07 9.91840989083381
ITGBL1 2.20604100417169 4.06002834521018 5.63256994372957 7.43030704229611e-07 2.7923227744355e-05 5.67982556223236
ITIH6 -1.14244631689678 3.21979474 -2.75518024367577 0.00808501996405028 0.0382987193709282 -3.12228915452204
JAKMIP1 -1.06239953882835 4.030472926 -3.3248511769161 0.00163363171156025 0.0115509456125439 -1.65434281281681
KANK4 -1.82815818234814 3.38268807314739 -8.54267815076982 1.89592788128832e-11 5.64905254571865e-09 15.931673372632
KCNG3 2.50083746848465 3.73715423824919 4.57779207305967 2.99214827563771e-05 0.00053466961413783 2.12554271666957
KCNH8 1.86171654885287 3.96589484392496 3.60480756905346 0.000703371371155445 0.00607462388744891 -0.867845728996026
KCNJ14 1.10303402499 3.77916944034788 4.99947519318984 7.00225858096686e-06 0.000166150292631656 3.51802114824275
KCNJ3 -1.07192965149242 3.13198067598464 -3.1898529917045 0.00242170512436517 0.0155234432532009 -2.0191024914474
KCNJ5-AS1 -1.71321913491813 4.1095595265267 -6.5244131929478 2.92477938015131e-08 2.19432099035309e-06 8.8110177651396
KCNK2 1.00204212958215 2.46685643105082 2.68310377955992 0.00977782106901871 0.0438477776900717 -3.29389665277181
KCNK3 -1.62417846412857 4.53821455582915 -5.3587215651417 1.97563795275292e-06 6.19637304970942e-05 4.73610440029666
KCNMB1 -1.01078836512907 3.96887243576324 -4.61934527851445 2.59795565725195e-05 0.000477826817842186 2.26066574734608
KCNQ1-AS1 -1.1257133118433 2.65914241107608 -3.94567620049501 0.000241406810016651 0.00272179402881118 0.139187927675789
KCNQ5 -1.12814756461704 2.21302026766072 -4.63006106763096 2.50483846167382e-05 0.000464211199758671 2.29559131103422
KDR -1.18503321387394 7.29925800488772 -4.86838760253217 1.10447215524185e-05 0.000240710300333117 3.08035063687393
KIAA0087 1.77131937021466 2.15582412686377 4.68759722740509 2.05804773989457e-05 0.000397450941768344 2.48366479142512
KIAA1210 -2.28986743331404 5.83865836 -5.01755188254038 6.57397026603463e-06 0.000157964628846411 3.57868322733051
KIF15 1.0467690775716 0.754835205409805 3.63411112211823 0.000642741935194533 0.00569484644959744 -0.783312035910839
KIF18B 1.43969371258048 2.18769047860715 3.96623590893203 0.000226012972241027 0.00259008382529182 0.201506550158534
KIF1A -1.05348169576054 5.00406117250328 -5.66117492052089 6.70509611674704e-07 2.59462338069141e-05 5.77903200638057
KIF20A 1.38213051068207 3.41933134312372 4.33131137438272 6.85149727304152e-05 0.00101781822381643 1.33476097817113
KIF4A 1.42679991162925 4.17875959068823 4.29461351084051 7.7395538296033e-05 0.00112015148056913 1.21869105679761
KIFC1 1.21550405914808 4.55899149467371 4.32800711083225 6.92721118425879e-05 0.00102760201756818 1.32429156724911
