GSM2807157_BH160152-1_PSA10.4_HG-U133_Plus_2_.CEL GSM2807158_BH160152-1_PSA10.91_HG-U133_Plus_2_.CEL GSM2807159_BH160152-1_PSA6.17_HG-U133_Plus_2_.CEL GSM2807160_BH160152-1_PSA8.9_HG-U133_Plus_2_.CEL GSM2807161_BH160152-1_PSA17.23_HG-U133_Plus_2_.CEL GSM2807162_BH160152-1_PSA41.74_HG-U133_Plus_2_.CEL GSM2807163_BH160152-1_PSA435.9_HG-U133_Plus_2_.CEL GSM2807164_BH160152-1_PSA94.89_HG-U133_Plus_2_.CEL
PGK1 8.15800149740943 8.41515417118251 8.45024066958036 8.25391318623053 8.61478184472049 7.98004598011024 8.73394518709014 7.45593787055092
PGK2 3.27308350269254 4.18516322168747 3.47225645125608 3.41632428840856 3.44046377850663 1.9511542917114 4.11821481303931 2.57222155795251
PGLS 6.8208414142355 6.98104638090347 6.7062843308842 6.73685559197934 6.60977810545833 6.80369224599384 6.69205601793531 7.15168561420708
PGLYRP1 3.00896464433989 3.06775673991047 3.0652159285431 3.08635427969327 3.07263916323289 2.99484694378727 3.19726109323743 3.06383206719087
PGLYRP2 1.67485597480704 4.22095296001077 3.27547562003028 2.6285392070898 1.69282370375352 3.14402508026421 3.14370512271053 3.91731544680086
PGLYRP3 3.15507171193239 1.51210162044376 2.64458685291486 0.891993676203193 2.56501503310648 0.660756089319034 2.86831026974098 0.709779209314206
PGLYRP4 4.03956119836918 3.52902451525793 3.94676628075688 3.93328090219092 3.81040232798044 4.02802568362691 3.91100132661457 4.23797076062002
PGM1 9.42880274839856 9.37095979329739 9.41756934052558 9.20395970323946 8.88774839399688 8.71739342294836 9.04512867532213 9.49412990219891
PGM2 7.91542120826301 7.66293034911834 8.08228080894293 7.33488384040152 8.19268318029672 7.66084833183311 7.69120982072007 7.53762009404897
PGM2L1 5.26547951430987 5.38770886568009 5.80471905065504 5.49759208456529 6.15503035793462 6.49299815440968 6.15625191053199 6.54210413223756
PGM3 9.5975274396664 8.97701840357055 9.40583980990538 9.43700599870017 9.19251465649053 8.51418317715332 8.57206742258456 8.62685322164219
PGM5 5.86451958598304 5.89408787620853 5.70805628491214 6.15896389888629 3.88770758036015 4.98734940840479 3.3273192992882 5.02675978527601
PGM5-AS1 8.00011267136128 8.48742010131017 7.44398386165324 8.61028465659894 4.65097306096083 7.23442845981845 4.53487050260147 6.43758189421926
PGM5P2 2.6203245756447 3.26637397058282 3.68063877763841 2.53638713243132 0.365340365291799 2.65683206635595 3.44999814660833 3.26435047247354
PGP 6.47346423139523 6.8319743835844 6.40653127492293 6.06935378749983 7.403012023575 7.08437213448972 7.19200296782317 7.62694002453971
PGPEP1 5.58235650393808 5.84303365157 5.59864050205665 5.20646912010979 5.90547613143453 5.05163977412885 5.00423400218564 5.62058111055616
PGR 2.77743393166 3.01616558465532 3.00444506004579 4.09742087981398 2.41318051446345 2.36097545670086 1.99878263517298 3.2202895933703
PGRMC1 10.2326330527446 10.4493689995005 10.586775612462 10.2551044855784 9.24905564903372 9.63251150976861 9.43815878653012 9.57022481138629
PGRMC2 8.81919618013437 8.94814508466443 8.87925399975206 9.01586958197685 9.11642834854201 8.08736232455179 8.75844732822162 8.42704354205672
PGS1 5.99664802017968 5.83882659961995 6.17373919275465 6.07218071321698 5.8422285755349 5.89250294482516 5.84425296428751 6.05316092328188
PHACTR1 2.18377923851021 2.28866923461509 2.33156345950271 2.17080937974957 2.58945805937123 2.99831856413524 2.37878288637473 2.23122489975882
PHACTR2 7.29757075587799 7.43741497741704 8.36331906656699 7.86256245520926 7.03137155380985 7.25790549919807 6.68262040201347 7.2298181001743
PHACTR2-AS1 0.675181151105978 0.792907058478531 0.758832952514516 0.719603695557689 0.785931241285446 1.35273476690474 2.06132664833602 0.709182784179161
PHACTR3 3.49554111777614 2.69774584157283 3.03423768528065 2.95348992952891 3.19224565422052 2.93840651883708 1.37350900784106 0.823732205122002
PHACTR4 8.17902770546804 7.77289446795836 8.48019007479152 8.35627440856257 7.7206334285692 7.90678718250822 7.35573474415339 7.59852759835234
PHAF1 3.83473946298203 4.2372196017852 4.48372670900606 4.4950715419133 5.11602535407963 3.83031666503897 4.00232862711549 4.77142206022542
PHAX 8.18524663831816 8.23081027980926 8.16569377203488 8.29884259042207 8.29662921195033 7.84973021983703 7.702615925493 7.56095367173285
PHB1 8.14412993309416 8.56136092659771 8.08757842428371 8.04791412527767 7.91341196409866 8.0894187104627 8.71048660056303 8.41142862492462
PHB1P19 6.40835904485826 6.2775148328795 6.33894794232334 6.2261832389566 6.31180732651977 6.39125085249891 6.24499286371698 6.43708454793645
PHB2 10.5108184281105 11.0189115728671 10.3064889647286 10.585464576478 10.5031321196128 10.7622084105338 11.4662039473718 10.6328485257224
PHC1 7.34395358044624 7.42060898044577 7.19642407084679 7.47859973173009 7.12222340107057 7.48894824171269 7.57080758148627 7.24817190427065
PHC2 4.66981305551466 4.51407246408 4.56624690641661 4.7711529505674 5.16039568273117 4.54573721764665 4.97042473659566 5.19253317234462
PHC2-AS1 2.54885533331695 1.43237746360168 2.60510455992915 1.34909656652432 1.36928761330889 1.38987215190396 1.6237579740503 1.23714966779091
PHC3 5.83896665901384 5.23104589818444 5.91687434969577 6.03263627975222 5.63339013476532 5.73278272983001 6.00134452195551 6.2037802923277
PHETA1 4.81730492875533 5.07045228170347 5.05929904801405 4.88525013228232 5.0355694644691 4.30783129475621 5.46487421486721 6.23104287528674
PHETA2 5.83543268789317 6.24455119116489 6.10160771513887 5.98581731167757 4.76601309034854 5.97268729628206 4.96776391930157 6.83437443157775
PHEX 4.33292296762714 3.67025609486827 3.69172226380685 4.33669259976132 4.73846755304772 3.96190982668573 2.85951107732042 4.18717933495353
PHEX-AS1 3.78705053808282 2.72736374079048 3.45858662603765 3.3900093070363 3.6451502471576 2.95100588984452 4.02865261451077 2.16828025333472
PHF1 7.55389162446041 7.30931439682753 7.29874212239868 7.34554104016532 7.25143363683209 6.94573936083928 6.74149211313704 7.28564400695741
PHF10 8.85549892019374 8.6387640793358 8.66146066041507 8.68082897475733 9.09214839214703 8.99223099991152 8.78261374756431 8.75764631177808
PHF11 7.50814944764709 7.16035090844113 7.34401706875874 7.54487975204555 6.97651763792279 7.02021918780702 6.62846527748657 7.18507727193364
PHF12 5.37871398752918 5.50621441172848 4.82990898072332 4.54070040950349 6.02973200298898 5.16340886284864 6.54527295176798 5.47609078392809
PHF13 8.34542995878717 8.22419201350905 8.18950715435672 8.25133159855666 8.4178525148859 7.65708403805872 8.37269285051269 7.90162115834611
PHF14 5.08621971246009 5.59123697986134 4.38484516617792 5.48572268593793 5.45394093444725 5.63858301438328 5.79472394080018 6.10155918969999
PHF19 4.37279206814902 3.56749154106754 4.48074571536319 4.10920421040874 4.80366685530217 4.96180141790674 4.68457120543048 4.98461772368213
PHF2 5.2112459727368 5.96753022233278 4.63449277309414 4.7993821730345 5.64979920163001 4.65413219255411 5.68554559655903 4.83238438407231
PHF20 6.44861521727976 6.61304565411458 6.3979956987403 6.41219060780597 6.63787296386602 6.87533584566514 6.92181333103971 6.82021839780385
PHF20L1 6.45175425526927 6.12668177579407 6.18026001859468 6.33980097347251 6.4374939889146 6.36842664475039 6.69998329206667 6.47140310651226
PHF21A 6.3866722331118 6.16598569732816 6.29967635781187 6.38993184037746 6.37412839500307 5.97147876045654 5.97605367367041 6.22250194053002
PHF21B 4.63743876018207 4.3446796269209 5.17285853555895 4.59842872730061 5.34877853297267 3.39539085081296 2.95605638656204 4.36282213700559
PHF23 7.81901937875663 8.14590621752859 8.26690318480524 8.01280472216508 8.26471961532548 7.52282705208645 7.96162008405139 7.74877451085485
PHF24 1.87496785486779 1.93796989520293 2.26816911881581 2.62082694396639 2.60421292113688 2.59790449778852 2.67053547667575 2.91078210281394
PHF2P1 3.45399183030823 1.03062425306652 2.60897651916285 0.908445377855357 2.33739388218436 1.33858391202829 1.02685978551725 0.918578500599304
PHF3 6.96232640936883 6.84491367921471 6.83666986873595 7.02399898687894 6.8926050864921 6.49971185971177 6.86259947090018 6.80605653178881
PHF5A 7.82351950949989 8.15276086364392 7.78463484555752 7.50368485270264 8.09051103904006 7.79254227312304 7.81389346690499 7.95581071852305
PHF6 6.29572656075318 6.43814431007329 5.24499753316016 6.31543239791795 7.4485911604968 6.9388418461197 6.65344658588706 5.83804079163593
PHF7 4.14706195163495 4.29006071235711 4.74187411734612 4.63492516395591 4.17081250684732 4.09540599757517 4.2406039941707 2.87955615755406
PHF8 4.02493759070233 4.24082002867988 3.53624020054877 4.04422806557277 3.33088916733468 4.74828911875261 4.59932944764022 4.56706255033672
PHGDH 7.84981633862775 8.20843385085708 8.19723749299489 7.65427393264226 8.0871633539635 6.54221232043418 7.35842627529278 6.51346143412109
PHIP 8.15198371657969 7.80078126224623 7.83060286235299 8.08966932697751 7.8766686076033 7.91243461867292 7.64363764793553 8.23557036028658
PHKA1 6.65276864518434 6.62756898729462 6.43641319645092 6.65502100992487 6.62143261902552 7.27206069631448 6.07125206701454 6.42647795504582
PHKA1-AS1 0.987570299129366 0.918041372028816 0.999021774233693 1.25829015257736 1.18932092568794 2.54234965068214 1.26719559572314 2.76309868130439
PHKA2 5.99839180877335 6.03996889584028 5.89315769315981 6.14478769355789 5.88572547391446 6.38689851024401 6.10172910849047 7.41188410116726
PHKB 7.34119392931476 7.40087296302831 7.6354898924701 7.48771104213651 7.22728007207802 7.36414113331957 7.60756544369733 6.77006436274392
PHKG1 3.14032033692651 2.30129429397619 1.50971441181894 3.30367542907935 1.71817897405036 3.2648258813281 2.21842287285171 1.90652185798847
PHKG2 2.68309308407667 2.62645751222507 2.54688797914404 2.35683439525727 2.52258701760225 2.30786371226668 3.06533537763472 2.79678565659558
PHLDA1 4.57667502409857 4.8675120495517 4.58477711221183 4.96406845768473 5.12499676836075 3.81830690281263 4.89266508070072 4.22006992882223
PHLDA2 5.34804993141241 3.87560732301999 5.74361592284421 4.68309379220409 3.84457072274114 5.15656991773279 5.16135991491732 3.98481519535159
PHLDA3 5.80444113937572 6.06466498036375 5.49235249370845 5.89359347043708 5.54151884507437 5.77887076988812 6.91706115238959 5.9258021963424
PHLDB1 4.21195187008013 3.26934159085145 4.71677029401692 3.56954129818452 3.74703506273473 3.73338900725854 3.85667750388527 3.35556968693885
PHLDB2 4.38534798017217 4.11893401237339 3.98640731666188 4.5041806492528 4.62865355045979 3.92989599969659 3.56557854020114 4.24673178355227
PHLDB3 3.47205697730938 3.20521969145599 2.97295981025527 3.98480072688532 3.11295006061598 3.75716010836886 3.13686474171142 3.88995334990436
PHLPP1 3.64351934498302 3.48176899262201 3.25266084332002 3.57988182761761 3.669873990216 3.5076871367439 2.82943283972923 3.17611281054158
PHLPP2 5.72556330473682 4.35990320339356 4.99511807650686 5.64511196818605 5.53412463049466 5.07149232500189 5.78138180082914 4.05416393754096
PHOSPHO1 0.957114776573808 0.976217537716595 0.815246226184685 1.02622343758639 1.24237933041003 1.92387335159247 2.94142736713431 3.10076119214047
PHOSPHO2 9.17541947695945 9.42643642113361 9.03196192940799 9.7562980571358 8.63583912254556 10.0642978987491 8.15207561222519 8.75274836621429
PHOX2A 3.58096011335185 3.49116668653727 2.14280125170613 3.23128468244039 1.28330949775636 3.68739161894351 2.36579384672041 3.46732850772166
PHOX2B 1.08298364187276 3.85497683091856 1.261884918654 1.08925413951896 2.87403406538775 3.06108272688556 1.09987047503271 2.72546140300676
PHPT1 8.29267004847967 8.66542110118732 8.26459431350974 8.14502005555148 8.42078541002151 8.53382874333009 7.9508153973826 8.76380951932721
PHRF1 3.75126239177377 4.04557770674755 3.88955219726969 4.00214662093207 3.91993603949094 4.52140064525189 4.68912464064999 3.22910606413488
PHTF1 5.50803034278051 5.85601965820124 5.42048667866292 5.42231490539027 5.8182176096367 5.57552100695779 5.46836332832133 5.88303531414117
PHTF2 4.4702565786898 4.60331709218474 4.56390773384558 4.15861043718072 5.30550366813568 4.77916132313169 4.8599955735864 5.21613609550618
PHYH 9.27565131520528 9.39019394965228 9.20259698435485 9.1279860919588 8.71880638794647 9.89413971679614 9.13943069310591 8.58585692470787
PHYHD1 6.66501461208461 7.01092425628543 6.27754998818564 6.48006006057422 4.02981591813544 6.13220169491435 3.4493187265165 5.28208943021594
PHYHIP 6.07310441605864 5.04439411935845 3.94580952268975 5.01301259014641 2.66204351117803 4.50010691333188 2.7485302909625 4.76980659228291
PHYHIPL 5.70569404751042 5.14635325235084 5.21777971695037 5.79723550161325 4.53560860851421 4.21764203776888 3.62905899984462 3.99740218827042
PHYKPL 6.37298551301716 5.95967757531748 6.57593127041086 6.6694056164156 5.93073774063665 6.43139075864147 5.75370206174026 6.30830469255518
PI15 7.59050974198119 7.23935751920536 8.77617189915461 7.82710571425606 7.56348253307856 7.37365176924778 8.01756076489241 7.27847561959656
PI16 4.30452554207334 4.54424611111755 4.59850850231856 4.08500445852095 5.57027081718832 4.10001176710867 1.87964168659254 4.97188591919474
PI3 2.93511633200825 6.29638130028565 4.57849122925833 3.59385438436949 2.72601624196451 5.09580519298773 4.36617361843171 3.15316927708014
PI4K2A 5.38401265259114 5.48986622791793 5.49074125219628 5.19571733632329 5.68885645603057 5.27011418554386 5.19027300378397 5.3916579035905
PI4K2B 8.15049618454428 8.5662331723415 8.701955512341 8.71429819467516 8.37321761385673 8.18331884361458 8.16541777168759 8.75395155784903
PI4KA 7.84884705973083 7.46592741911778 7.75172193523842 7.83162780835208 7.68971739460875 8.02318712448991 7.60571324586816 7.61215952484266
PI4KB 7.48134881129954 7.37512712242275 7.32752814764291 7.3759982060434 7.20251533972918 7.2121668305962 6.99095714091531 7.12367784790173
PIANP 1.26009799154093 2.66773120394294 1.84531922144971 2.14355306807429 0.929572188554592 1.6485194119409 1.42146911164116 2.15809563524798
PIAS1 7.31672480238101 7.27512900343398 7.50055674772754 7.41271485622852 7.06228627089383 7.21508196604322 7.22449313554799 6.83157663835972
PIAS2 5.76492017690164 5.95739092533007 5.57394690467228 6.14000863240685 5.72604425513997 5.82812309931855 5.9296658993251 5.11198720602451
PIAS3 7.51185001658716 7.30316356723389 7.52853838972931 7.52061868055628 7.05563290115211 8.09752615747078 6.72330523980077 7.82805873211893
PIAS4 6.04280546008899 5.98511785846524 5.89840384454144 5.98090901361203 5.93508765602773 6.01760039206802 5.87210414173845 6.35677139480349
PIBF1 7.57459352733761 7.36486563762881 7.19105921453166 7.35371999141614 7.44046195976854 6.73770199035192 5.69268528747965 7.78143566891685
PICALM 7.22964538874235 7.28379910849889 7.49328290099284 7.25506058923874 7.80088172833018 7.77478491146485 7.8329757640345 8.0301894531935
PICART1 3.37059092281913 1.91586821961686 2.71147364011517 3.63239027483781 1.95117149489159 2.01301164563228 2.21975649487282 1.67816542989605
PICK1 5.28116744329645 5.30598928491958 5.84348028469303 5.48671361194943 5.41527625783579 4.80144157676526 5.37530014667964 5.34744411212029
PICSAR 2.5753234246914 4.36805874737729 2.77566720843798 2.25547047604631 2.00499146712178 1.40432729500927 1.47322961478354 3.49803127767885
PID1 3.61967221298882 3.01544525009076 2.58081444556887 2.5390564685228 4.28833537250096 2.97291697895281 3.78405541853849 3.90227583995696
PIDD1 4.88809916145975 4.94605140496718 3.64518880724692 5.17791324325384 5.52100720202505 5.17235260606325 5.03272189082784 5.83025569147006
PIERCE1 3.78421151032552 4.61385942812432 4.43839977344275 3.93252428496899 7.81722977388509 5.46765263313382 5.19113324540839 6.09791378014743
PIERCE2 6.77921110015067 7.34918433116157 6.78608372818231 6.4337546117877 6.99701386833377 6.81025178488536 7.05194200459482 7.02386972934499
PIEZO1 5.8985555144735 5.96842073949697 5.97063943750488 5.97653206957355 5.83197455899435 6.02669348444657 5.76437961091748 5.72841969953924
PIEZO2 2.64685294365625 2.95492933181269 3.21959690701087 3.20259290600921 2.74696776050433 3.33044177647427 2.87039957010494 3.31712226096251
PIF1 2.71314769206994 2.72831593256769 3.89994896958369 2.8785791181457 2.5536478527157 3.77941987966609 2.78982733099134 3.73933541220384
PIFO 7.74405532693967 8.43946878116619 7.90309755498561 7.8395339818781 7.59007371411638 7.53346054160762 4.90127489949074 6.70234934202874
PIGA 7.00166429576125 6.71093683903675 7.00542130772406 6.78764906275949 7.08310431684263 6.90335874173355 7.74655800313215 8.07830251252077
PIGB 7.1676744581983 7.62162025441615 7.24881672792139 7.25429520124077 7.14006690977515 6.91925823928228 6.84211019352358 7.32117153879413
PIGC 7.49563980408976 8.01247043809741 7.68121647051877 7.4592954526882 7.33593070280408 8.05337923353921 7.51606054149612 7.92806948326748
PIGF 9.06407802886291 9.26210985005661 8.82235062726506 8.80989009717997 9.01268124486464 8.83289810476072 9.32757886317405 9.22335823972608
PIGG 4.99160300645292 4.88475297081662 4.95845443313988 4.68138729392372 5.34574710862342 5.2582452929827 4.377283189456 5.69124763964651
PIGH 8.60807687968464 8.71554290068091 8.49352116186193 8.4806745337286 8.5351304857439 7.88167646843972 8.9377416200771 7.77866924378787
PIGK 5.8498260371891 6.60149407268066 6.04570157615307 5.98123907347455 5.94619586458423 6.07363197545411 6.67584767034828 6.50860223704574
PIGL 5.52657717506866 4.83149428901747 5.09301887099657 5.47650146993714 4.987348075472 4.66665436048342 4.72979534478373 5.54635015898671
PIGM 7.30673473021669 7.53586002878563 7.5260305941718 7.5411131924671 7.17807308441934 8.17768580273933 7.35232806385754 8.12054097625577
PIGN 7.27398202513917 7.31147543058156 7.16351390623682 7.48503178233694 6.75031538407316 7.58812926941649 6.42882372637386 6.46646688937867
PIGO 4.41617519205331 4.39912831034244 4.28501150071636 4.52777588200256 4.58769877990531 4.86404306201708 4.72557336717214 4.82335230756888
PIGP 9.93154871022811 10.418436736816 9.41683622077561 10.0023607011765 9.46682736970554 9.62150456963681 9.736335108858 10.1254207233594
PIGQ 3.86296034509402 4.26847265716858 4.374863182763 4.29749117679305 2.81683168173564 4.62431552110368 3.4804731362245 3.96896979767441
PIGR 5.35973147394753 7.02565164054566 8.36932504306503 6.56340889674923 4.34061874033084 8.11758482407805 6.19399285080681 9.92657798107405
PIGS 7.86730467155947 7.83372979354486 7.90221790952986 7.8374102145474 7.82960722053758 7.43126031560546 8.33355964533787 8.26826850286865
PIGT 7.4658633139233 7.37724304432743 7.62778241330192 7.29794004154297 7.4578538116425 7.57767509764454 7.25285406223342 7.35408559025594
PIGU 7.27319210733171 7.57985790634064 7.27896341592235 7.27873009681906 7.41980061913646 7.69858695807864 7.59225750076293 8.1860838653416
PIGV 7.91286506396201 8.01000838615814 7.65748057327993 7.91504762478062 7.34069449347649 7.34511151274079 7.3173618959971 7.24375609218117
PIGW 6.50002840052753 6.61359314174979 6.74375451866156 6.79661779396794 7.55899180886151 7.13032936706683 7.43362568543461 6.89715054168465
PIGX 6.4920287228423 6.97094782878713 6.85220109279646 6.5062237613049 7.03178424370236 7.41615740851888 7.09164467673737 6.67171370750155
PIGZ 6.3348692901109 6.64381882778183 6.54750557600372 6.33287300264433 5.7474862058131 6.08843446136227 5.81631130130765 6.75777021640186
PIH1D1 8.24637889950108 8.73181135655959 8.01765320876728 7.94829655245046 8.31583775651799 8.41597462917407 8.62890115202819 8.24446155127274
PIH1D2 4.25396785342647 4.53800569336614 4.12526375090029 4.0817493454378 6.37222698099225 2.53494476929331 4.82840364175881 5.0062538822875
PIK3AP1 4.89985621584547 5.19919034497755 5.47896855523794 3.18401664440399 6.51345314469071 6.34325892870008 5.9398176681621 5.61918007272448
PIK3C2A 5.6301054347033 5.48485816710544 5.57372251011758 5.67788200357959 5.52876294743342 5.62386239177387 5.19813454953947 5.34138546379825
PIK3C2B 8.18627711363729 7.97051159334708 8.07096837140671 8.15436166784314 7.85386544241652 7.92767475996605 7.42674683925562 8.13442632022092
PIK3C2G 3.24630012050531 3.025345889607 2.41338314058159 3.41077365544046 2.03711070266666 0.852389752789761 4.12685681069064 0.772301909093537
PIK3C3 4.44708345006005 4.63598624430034 4.60427660482942 4.58730908423071 4.76777946138617 4.73397438241098 4.50896898632886 4.2002505476514
PIK3CA 6.00635193214422 5.43506316228698 6.08626560242806 6.06878394774804 5.7490186644123 6.1688624887306 6.02237159151064 5.91227561674318
PIK3CA-DT 0.646003824923816 1.18171645857413 1.92238482324667 2.72040145355256 0.213097788575022 1.38107796100916 3.29403560396402 1.27708991650511
PIK3CB 7.01719627831275 6.97249489057238 6.96509640275125 6.96773428831549 7.31684448377084 6.91989569266694 8.60087808059285 6.91373612366922
PIK3CD 4.65429975607822 4.22923936494738 4.30903409771595 4.43213069019154 4.9012133047416 4.60598157830485 4.12935558596952 4.61060505394196
PIK3CD-AS1 2.96891062344485 1.94031346356251 2.60633236815109 1.88206092110644 3.74247466785138 3.04239270455789 1.97456141752216 3.19468139815811
PIK3CD-AS2 2.16957174526283 1.23508394292842 2.910159039367 2.24836895741 2.93392566412751 2.65783351454759 3.16794774508069 1.95352431401124
PIK3CG 2.9597993609454 3.24233518464067 3.16510046195277 2.41370011506025 4.15766983140897 3.39843655322389 3.38821335452734 4.18408601955925
PIK3IP1 5.73963230144296 5.76638112502734 5.81352988702037 5.96589295608926 5.61828659408903 5.63437407606079 5.63734239573207 5.81943323036772
PIK3IP1-DT 2.77107465444612 3.24716074136923 1.98746443457849 2.54358175438289 0.65098893688938 0.875077719946972 2.22036700934313 1.53809572414645
PIK3R1 7.49980557306739 7.87210747700487 8.02656794167546 7.99766494551328 9.59268322603507 8.13275420288366 6.64924953179025 7.61799615648681
PIK3R2 4.96400031585288 5.20506343052358 4.48197171258192 4.68525810534095 6.07671643042501 5.56589238602661 4.80684607059468 5.33059333742117
PIK3R3 5.84811854869242 3.94059039314957 5.69577976397257 5.2420601007775 8.30629608335119 7.20860329428749 7.47340053589261 6.88250146735479
PIK3R4 3.75099967704274 3.72946880136837 3.70351996407253 3.40863225726523 3.73627979617592 3.4841210297501 4.10813560075795 4.25550973977237
PIK3R5 3.2544797643194 3.12441360659229 3.56752030516928 2.48463198756967 3.79981217249003 3.27349330407196 3.31033271692491 3.91680936567366
PIK3R6 0.892663438405291 3.48473652374796 3.9719185210451 2.87141641780155 4.20354496204206 4.04597243025249 3.42827648640476 2.62264682548885
PIKFYVE 5.66079263712491 5.35165211120693 6.22013669326914 5.85158340323543 5.98931878772417 5.22466825054678 5.22543993126641 5.923187304426
PILRA 3.90268064289111 4.06698018272126 4.64599354789355 3.45379810716285 5.01214975699454 4.30456435975402 3.84744823824069 4.26016935424204
PIM1 5.65581464328801 5.21743928021009 5.56484254245799 5.74763517881183 5.75787045893524 5.47302200693417 6.09909652193198 5.08636155052762
PIM2 4.2774755969864 5.2008378721508 3.88368387999974 4.00777159830871 7.15574551465515 5.80053087772414 5.25246733600603 5.77615427554332
PIM3 8.89834803466317 8.97641501850921 9.13442632022093 8.63936359529976 8.87113518424305 9.17523765029104 9.72645672465241 8.63846555914198
PIMREG 3.46963998124206 2.98388786243755 3.11877493597065 3.09428992627195 5.6744844769196 5.37029716798868 5.83474787084308 5.09606463359985
PIN1 8.47128113798665 8.57749361891271 8.38022118848971 8.18216815252908 8.22850263148234 8.51868574063811 8.33997185404014 8.20485388022889
PIN1P1 4.32668535830895 4.57355597919735 4.28974638834015 3.37502683167223 3.51046043120471 4.02435910274427 3.6314077342857 4.99435343685886
PIN4 7.3070217000256 7.70345979099088 7.45742908439258 7.41473721491758 7.86304513324253 7.23342630577663 7.18172902514341 7.04041625436184
PINK1 7.57598479573591 7.68132800964156 7.55939108457024 7.30595439604158 7.31572815618133 7.41410739279493 7.63010605658119 7.13287320862574
PINK1-AS 5.20785019037497 3.76851570559255 4.7107238016479 4.76818664028767 3.9613078507811 4.87566006860097 5.80201677412793 3.48099960648296
PINLYP 5.45878110301405 6.09975429914839 5.03186375653418 5.03003741755171 4.54744649041969 4.6064144688591 5.0043085144833 5.01061776180333
PINX1 5.42594287549497 5.71295750115692 5.32568442712746 4.94836723158468 5.9357353001991 5.62594066067367 5.14492803280803 5.54261698206404
PINX1-DT 4.05088106351349 3.9044280646232 3.90408721421831 4.01837974150291 4.5559187499428 4.43952652611764 3.28610332163744 4.1354082659819
PIP 8.16407066163887 9.13612923820386 6.69302360602416 7.12358322765672 5.52671768059439 6.19169502100641 5.20521201657157 8.27090998373951
PIP4K2A 4.79759224193451 4.37060614052338 5.00668775128978 4.734312850294 5.57061065953057 5.55800510091664 5.41594567762673 5.42169840937275
PIP4K2B 5.74313340652117 5.74443627147949 5.52803622863337 5.55817333503172 5.6837354590004 5.59315271987429 5.42344184182711 5.59075804896009
PIP4K2C 8.45150521936787 8.3930477904735 8.44576846504826 8.65923465663225 8.04070424938534 8.3319198023398 8.44093856556374 8.20305613736587
PIP4P1 7.86420695083619 7.99139012736787 7.62055676341425 7.75353651231898 7.68423807340917 7.67175808229739 8.04809096029592 7.86206871938692
PIP4P2 7.73090222514876 7.86368118674268 7.90858084916394 8.13932761770318 6.63144628350502 7.79848311631877 6.91183176108454 6.67064727871672
PIP5K1A 4.85607361457593 5.08964807686025 5.21887164965325 5.18105926919149 5.73916222552357 5.73708950996118 5.88533925032865 6.03649067113766
PIP5K1B 5.80180870504897 5.5514147262617 5.0471686715011 5.60867208335454 5.07777002856928 5.31054167465016 4.72056289436864 4.89725324566649
PIP5K1C 6.50002840052753 6.15325020420864 6.29312235384287 6.51622785335123 6.05018078403004 6.01122725542325 5.86375657275936 6.47358066532902
PIP5KL1 4.00644814872432 3.98259443326971 2.21951528463953 1.10411413916299 3.13889944848326 2.22579787926257 1.92649134109444 1.16919087372144
PIPOX 5.49276135352858 4.99166218781254 4.88649159608386 4.74626436745092 4.46320976023704 4.48976397880048 2.27569324417408 3.96220410040365
PIR 7.87894771688982 7.58362878977166 7.04757937512503 7.13809817531851 5.94190293406791 7.32521015595335 7.05094818910373 8.28370442728445
PIRC66 0.903325567247472 0.714942860355684 1.01825460983468 0.829683756935792 0.96610220005654 0.872965380432948 1.14794993835446 0.761064073341405
PIRT 0.84244476346684 0.72008456109707 0.595261097385887 3.20523609759843 1.8758286327403 0.785372097236059 1.44354348139078 0.441771536160599
PISD 6.45121111183233 6.69383558876225 6.45674569978581 6.70356068714867 6.16537201949265 6.36566533352234 6.07071926060705 6.54303182025524
PITHD1 6.97947487602263 7.21581322918408 6.88149247048657 6.95585601007741 7.14304560346832 6.82784040799107 7.04186030670749 6.46888921813742
PITPNA 8.73686906756363 8.58120109302815 8.6060572891847 8.5664147438138 8.2322954322716 8.47926610625256 9.04152926851155 8.67224775012113
PITPNA-AS1 7.61267008291884 7.90506833946141 6.97616643644163 7.23122514754281 7.49330597221542 7.41997802024419 7.50856413251623 7.72205354242611
PITPNB 9.12336797020161 9.13995925547615 9.11112389878417 8.92659650969435 9.09975350349054 9.42670899935647 9.15015666763946 9.39668839238723
PITPNC1 4.7999780480161 4.51792821362602 4.51475372642754 4.35152714847802 3.96795789789228 4.84496585539654 2.42291900725922 3.89879821792615
PITPNM1 4.17455594064713 4.49289322099517 4.52743944451043 2.96503795403588 1.9194994224054 3.78821629987106 4.21437235589959 4.01129629471855
PITPNM2 2.71465716133109 3.55244751676671 2.9545795767701 3.45243519633375 3.39930963595866 4.18586912266438 2.97107066292028 3.87962680738721
PITPNM3 3.46714949772709 3.55433720493352 3.18001276769415 3.72930228709224 3.35060112611932 3.21958495603667 2.47435646400207 2.7538344056914
PITRM1 6.2563873750249 5.5733085571126 6.76981888236262 6.5453948546873 6.29364571726254 6.91383200524716 7.26135003166283 6.18311798853014
PITRM1-AS1 3.01601790470373 3.83385526954451 4.34582461727897 4.55487378356004 2.21108869001285 4.32462012370938 4.98367189699078 2.68696423236174
PITX1 5.23848194097537 5.18094933242453 3.75289956803589 5.19417184641294 1.98168827952005 4.1265547785483 3.52689363665583 3.20168507755846
