logFC AveExpr t P.Value adj.P.Val B
MYOCD -1.39462913929728 6.14099885764115 -4.03478540524646 0.00351571364358377 0.0805812526936209 -1.72116117886643
MYOCD-AS1 -0.120521921105166 1.43183863555924 -0.160030489825757 0.876698272698917 0.955244795407026 -6.58770410188696
MYOD1 0.422801344468824 3.01695874890455 0.797445074759014 0.447489471719725 0.722671435418568 -6.26483705944687
MYOF -1.71291365832981 7.20482994350693 -6.13905937990195 0.00024259812268886 0.0245624710918522 0.979705252778234
MYOG -0.0537086410312175 1.26990650475252 -0.360715059842902 0.727356120154868 0.887473183460284 -6.53073498537903
MYOM1 0.173471420558389 3.90787191393984 0.433611693455121 0.675663511375025 0.862400433301029 -6.49947996141793
MYOM2 -0.893525515435219 4.35506015221104 -1.484609469577 0.174744026912932 0.471158330281396 -5.52894904503648
MYOM3 -0.352345441338488 2.94469780531159 -1.26600252024422 0.240020796594697 0.548014641989666 -5.79690880546602
MYORG -0.18389839874528 3.16140022110505 -0.605001369085761 0.561413597804961 0.796558055062453 -6.40474362568904
MYOSLID-AS1 -0.38271678538029 1.50106648127512 -0.573364854975776 0.581655185310159 0.809635758142952 -6.42441809730856
MYOT -1.05628510277353 4.51909872290337 -2.3444515963615 0.046097386973584 0.260839175287043 -4.29521298447824
MYOZ1 -1.43253648174141 3.52671246851698 -4.03501682831357 0.00351455707671382 0.0805812526936209 -1.7208269312135
MYOZ2 0.309017001078212 1.12860311634688 1.17634260103413 0.272217459854538 0.578524511940706 -5.89865898957795
MYOZ3 -0.379941075456586 3.35030393952726 -1.97007803846255 0.0831692606506693 0.339996328771268 -4.85744364507453
MYPN 1.43729100100132 2.80967241600111 3.78383603439566 0.00504566001889002 0.0930480380318207 -2.08794535080794
MYPOP -0.384445706530557 5.49845146401184 -1.49606310809484 0.171800165674298 0.468122505763017 -5.51421081640919
MYRF 0.589222262041802 1.61991899242076 1.67351215700395 0.131540555247293 0.413785239903902 -5.27821629005026
MYRF-AS1 -0.0613734301375568 3.40458109180494 -0.175217616843703 0.865124317310735 0.950629465578737 -6.5849117000399
MYRFL -0.150572326398633 3.45690517430353 -0.113401733856797 0.912417727705398 0.96862001794371 -6.59470438018632
MYRIP -0.422361024993558 5.84415201170963 -1.75420726965529 0.116262064853897 0.393011002699794 -5.16662382011375
MYSM1 -0.378502262039988 5.76912756580156 -1.23941392151778 0.249220925574433 0.557486148080862 -5.8276159610545
MYT1 -0.201300645439852 2.65717034428228 -0.698196313021819 0.504216620187834 0.760738284668522 -6.34124194351635
MYT1L -0.455139431584586 1.50807309212876 -1.56999349810895 0.15384004580844 0.445768523954796 -5.41757959558775
MYZAP -1.22749552601524 7.24621860175406 -3.13252120915114 0.0134008288376233 0.149385936433089 -3.07431539983045
MZB1 2.17102125502936 4.99303169309041 3.37112477570239 0.00931291688602334 0.124752413289524 -2.70812819118655
MZF1 0.27364258570385 6.20166845146688 1.17746615676495 0.27179311494108 0.578220146883763 -5.89741613812977
MZF1-AS1 -0.0116309733706075 3.39538123498278 -0.0334505517766476 0.974108872479667 0.990801431669277 -6.60116049517629
MZT1 0.227504160452595 7.31123256210161 0.737014967957871 0.481503827679466 0.744954034115467 -6.31241181702951
MZT2A 0.0444409053637731 9.76990305559595 0.132950965751285 0.897411525623515 0.963086157716071 -6.59205886380645
MZT2B -0.122992626442238 7.96102678479129 -0.649660607548936 0.533542943450152 0.779960462778251 -6.37533443655995
N4BP1 -0.180913555594462 7.14811204208147 -1.11152686243451 0.297619037218797 0.602254803460993 -5.96891028919967
N4BP2 -0.0229414893424416 6.05875186869942 -0.068248857626181 0.947209460037106 0.981564451134989 -6.59921351592522
N4BP2L1 -0.192445588499583 4.2543647234774 -0.725886473915632 0.48794676087112 0.749102148799374 -6.32081701110457
N4BP2L2 -0.385675008459742 8.08150057421185 -1.74178807322622 0.118500923990196 0.396599738060448 -5.18395465700198
N4BP2L2-IT2 0.0956160405715409 3.02045019772307 0.119086402586636 0.908049990597698 0.966635735163045 -6.59397823634106
N4BP3 -0.825917629742054 2.28158167530257 -1.39013644037311 0.200771571119664 0.504031374439436 -5.64797473823009
N6AMT1 -0.362023088699734 4.27973189222924 -1.354462850497 0.211443395223448 0.516220870206656 -5.69168113561031
NAA10 0.542285360157891 7.25478028123002 2.39062630077836 0.0428485571439485 0.25221646921331 -4.2243730463586
NAA11 -0.0756437197008668 2.38744659155539 -0.135323796843442 0.895592954758606 0.962168092572985 -6.59170930154282
NAA15 0.178238217424054 4.99533731683605 1.00371323594277 0.343987293289239 0.64351448346342 -6.07916199364769
NAA16 -0.0556428279377661 4.83725397831023 -0.230830194604559 0.823057050751705 0.933520088505536 -6.57254797064243
NAA20 -0.0497744608501485 9.56403184889476 -0.273281441435453 0.791340182978393 0.919856333744655 -6.56086246021361
NAA25 0.244149277403828 6.70395306482434 0.820266544591183 0.435075371239544 0.713842591090557 -6.24603608224142
NAA30 0.190052712172377 4.39572116815933 0.573927337011625 0.581291772546968 0.809454032581928 -6.42407678027097
NAA35 0.0493549799661652 5.95186144546264 0.14094822242795 0.891284945271278 0.960252601039467 -6.59085613359397
NAA38 -0.030007996407587 9.73096406780148 -0.130530193444237 0.899267500650828 0.963662987682183 -6.59240914386565
NAA40 0.345346401130056 6.6256724913276 1.77656995498996 0.112329844758802 0.387382460459598 -5.13527996555522
NAA50 -0.107239883953705 7.92707065912771 -0.541063714919148 0.60273428138943 0.823570486955305 -6.44349860823375
NAA60 0.463226687770792 7.37448341375454 2.16286393590746 0.0614260545792157 0.296698612970852 -4.57108859097802
NAA80 1.03589684392745 3.73823658577943 2.14328654970217 0.0633526683959183 0.301333319209502 -4.60051734068876
NAAA -0.35680925281717 7.81904987670448 -1.15351271636913 0.280957016059236 0.586397884355915 -5.92372998573931
NAALAD2 -1.18777741779424 3.15300971834855 -2.53266508587358 0.0342255344428148 0.228639696036396 -4.00523223726884
NAALADL1 -0.866885052722865 4.12143972589204 -2.20848104141613 0.0571573265552522 0.287014966866136 -4.50225571262002
NAALADL2 0.257656705669756 5.8427976493405 0.914346541469467 0.386425457422948 0.676890662920863 -6.16386694963051
NAALADL2-AS3 0.726889662028263 1.35236282968411 1.89189481189285 0.093959473300736 0.358598097243795 -4.97103046016491
NAB1 0.433696005821171 6.37632544918684 2.13149259449364 0.0645417540424062 0.304404122955297 -4.61821176843363
NAB2 -0.334738921798961 4.05727357759253 -1.40515869279368 0.196419095343808 0.499416441739097 -5.62936113444481
NABP1 0.871115824315114 4.88699088624754 1.95840469498798 0.0847013685357561 0.343147366061416 -4.87450726782928
NABP2 0.551352296961216 5.53330175213964 1.85328317063105 0.0997682047378129 0.368425185236644 -5.0264862245041
NACA 0.266371281020835 11.2961219858391 1.63246278612133 0.140003962729097 0.428094023059632 -5.33401574491126
NACA2 0.0418596957118043 4.60675066383307 0.199821108736532 0.846448378527445 0.943630008602646 -6.57985546334589
NACA4P 0.0830955895810135 11.6722109721836 0.557115898360969 0.592207707851494 0.81781918298839 -6.43414453251221
NACAD -1.09103354391215 3.53560200137084 -1.77426050828159 0.112730103240717 0.388052774928474 -5.13852495502873
NACC1 0.10805438188612 5.72781244401776 0.607820164646758 0.559629887958852 0.795795533286538 -6.40294371900799
NACC2 0.200976770932148 5.44843226178109 0.552653528794198 0.595123921877647 0.818766466926258 -6.43677034924044
NADK 0.163275031668975 6.23078543711669 0.827719739198763 0.43107271647885 0.711640368412757 -6.23979856180792
NADK2 0.317689907138375 8.20534612558636 1.46540680556274 0.179779963954787 0.477627275191939 -5.5535131392211
NADK2-AS1 1.37145836855519 1.4536405289428 4.57084619872343 0.00167543872877408 0.0577680032467411 -0.968092462024366
NADSYN1 -0.322911743160761 4.32083725989159 -1.72963107482171 0.120731319881098 0.39994487230626 -5.20086584366905
NAE1 -0.137376870004021 9.54284341150146 -0.718283366374155 0.492380329645138 0.753024567995393 -6.32649496102016
NAF1 0.0515104800924302 7.57051755274227 0.316272932521276 0.75963373965804 0.904529525955082 -6.54706185621935
NAGA 0.173526726061739 6.49442931164303 1.14968032150624 0.282446096721174 0.587496927296139 -5.92790414743923
NAGK -0.0937725038896762 8.51541621331516 -0.35650739640825 0.730388730956627 0.88915915512912 -6.532369948782
NAGLU -0.256747192723801 3.72666391277711 -1.39528650228859 0.199270076828802 0.502149105261035 -5.64160719897514
NAGPA -0.42355949275176 5.68035090613215 -1.35531917645687 0.21118161158182 0.51606501145425 -5.69064029512632
NAGS 0.453042624045988 4.47458239335091 0.622573109320798 0.550347973324987 0.790265588959673 -6.39339906944725
NAIF1 -0.0578087530557658 4.62598086628385 -0.20905602409051 0.839464094619597 0.940266506711827 -6.57778801767927
NAIP 0.403046896539172 6.34027593990892 1.08322251934307 0.309288486402467 0.614481802333421 -5.99867285118
NALCN -0.137963697187865 2.44810547967685 -0.385217301686203 0.70979886930069 0.878748442868434 -6.52084585551651
NALCN-AS1 0.176156732488226 1.02124193566138 1.10108118236372 0.30188436410569 0.60619058687801 -5.97996023799751
NALF1 -1.94209561882141 5.76010463315117 -3.17760984692358 0.012504191005108 0.144647760284824 -3.00478704700936
NALF1-IT1 -2.00238543568574 1.6333072705918 -3.84845069081829 0.00459354751101215 0.0895926267297872 -1.99269650742227
NALF2 0.0597001611085268 5.17184683416233 0.313056649076667 0.76199006066849 0.904821769070849 -6.54816239925672
NALT1 -0.432768708613639 6.2341954673706 -1.78554060650529 0.110787692612297 0.38595271501832 -5.12265805143338
NAMPT -0.00292710290271714 8.6412846539577 -0.009472234649195 0.992666967278913 0.998154060750217 -6.60172688249943
NANOG -0.404887479111484 3.0472974440945 -0.919340308259423 0.383957145462699 0.675686088953224 -6.15930090878225
NANOS1 0.339235536085586 5.39947899610096 1.36486276915984 0.208282888047874 0.512584801889617 -5.67901242962592
NANOS2 0.0902963292758061 1.07586720954664 0.249313855494542 0.809200991008107 0.927896259797465 -6.56769818669487
NANOS3 0.171113780082942 1.35832060964047 0.835471479605854 0.426936762763363 0.709141816056343 -6.23326071470009
NANP -0.01932824781231 6.83844918037415 -0.0891215568552791 0.931106644531395 0.975051026007496 -6.59740715669906
NANS -0.269773247029256 7.31348820636963 -1.57464683461635 0.152768209941355 0.444331323202659 -5.41141347263757
NAP1L1 0.54639823083299 9.85764643895492 2.05707087300192 0.0725634365734641 0.320333736444617 -4.72922902865746
NAP1L2 -1.0803021118031 8.53883671858192 -4.73113499614861 0.0013534435639315 0.0527792121532329 -0.751446930184121
NAP1L3 0.086999808348458 6.42422660344373 0.344772996273317 0.738872524257676 0.893503227890797 -6.53683125576015
NAP1L4 0.512158412007669 5.01477224779022 2.8424127625396 0.0210219073980505 0.182762061136953 -3.52409392623292
NAP1L5 -1.21876561377601 7.04972910459816 -2.29303115219891 0.0500051452282832 0.271250276729858 -4.37380818196364
NAPA -0.63413657128836 7.57444342914983 -3.56406203736434 0.00697347948595859 0.10773767528788 -2.41581592697501
NAPA-AS1 -0.981699217461278 2.88974877988579 -2.28205896774542 0.0508807035774081 0.27294723109928 -4.39053501198059
NAPB -0.536122708874121 5.17515991489402 -2.24519294467449 0.0539353591789752 0.279766520290365 -4.44661335567089
NAPEPLD -0.470265718047894 6.18706596330934 -1.84392773701129 0.101225984332447 0.37065841910496 -5.039854973868
NAPG -0.197877909397323 7.16134553629498 -1.17209318262119 0.273827257627932 0.580054348196808 -5.90335200220652
NAPRT 0.178327452226075 6.35648236286426 0.680489900631123 0.514796976013391 0.76770788301126 -6.35393331744452
NAPSA -0.98656470570602 3.695694284734 -1.97532112166096 0.0824898096833673 0.3393354598588 -4.84976813929644
NAPSB 1.59976373672705 4.33069464818231 1.69638933377372 0.127030468224809 0.407741227016437 -5.246828655845
NARF 0.203915978325384 6.8234815376161 0.965545036843503 0.361663919353049 0.658107168552307 -6.11610657921588
NARS1 0.0186720806883169 11.0210430260113 0.105034991825209 0.918851888908663 0.970233148499097 -6.59570872496502
NARS2 0.293686182729829 8.41300058731346 1.48635157368757 0.17429339756146 0.470789011049426 -5.52671149899149
NASP 0.541495417590711 7.35916231464242 2.75430639129693 0.0241349156960487 0.194268795318657 -3.66111097915199
NAT1 -0.651278588203017 8.96347150416194 -0.988463217324189 0.350970023687631 0.648262644708901 -6.09405800118435
NAT10 0.544306303062129 7.47749281073841 2.26460002147705 0.0523053445971137 0.276134320890923 -4.41711667724455
NAT14 0.518636445749245 5.6398239043986 1.70459093580988 0.125448641994819 0.405667258264201 -5.23552698030209
NAT16 -0.161672050025251 3.37816695611476 -0.617085126043741 0.553790222158576 0.792095781625727 -6.39697395060646
NAT2 -0.0749974687608763 1.45010112384556 -0.475486489526058 0.646750632144944 0.847369679920039 -6.47905017095211
NAT8 0.273302566477987 1.46180823632073 0.513712898381443 0.620898252136344 0.832866137834615 -6.45884922774169
NAT8B 1.45394518904902 2.31799910792231 2.4459099445152 0.039258941837751 0.241651348822241 -4.13927635943166
NAT8L 0.298959251180492 3.85634604657012 0.633826435757194 0.543328880399823 0.785649643545418 -6.38597878811601
NAT9 0.147817754210827 6.8851160393532 0.684775497030863 0.512223598780504 0.766215359978842 -6.35088815284052
NATD1 -0.330076976760891 5.12677290798866 -1.70760041561997 0.124872792319442 0.405428366968649 -5.2313735717988
NAV1 1.26086688735931 4.4785771336337 3.63299690444621 0.00629601717646406 0.102677613419978 -2.3123526275103
NAV2 -0.280272656981118 3.7144164506538 -1.40242839965065 0.197204004367257 0.500160527625839 -5.63275320400293
NAV2-AS2 0.40653406573229 2.02523040307996 1.22301005101849 0.255041849421661 0.563496594638515 -5.84633965992825
NAV2-AS4 0.182287115028211 1.59699794772538 0.294124702836692 0.775912546943707 0.911984590082817 -6.55441766519525
NAV2-AS5 0.189230532903742 0.598827491180183 1.07977401576673 0.310734542358402 0.616047839367284 -6.00225999110858
NAV2-AS6 0.0385930449102569 1.82377978285103 0.15344003083523 0.881730757295414 0.95685832386749 -6.5888376477855
NAV2-IT1 -0.206640753639576 1.780142086291 -0.284366718077514 0.783122534766149 0.915476793726308 -6.55749264802051
NAV3 0.487972830912693 3.22097102443876 1.03187797029066 0.331369458368632 0.633700415826397 -6.05118666118109
NAXD 0.0723288630521335 8.72489338508954 0.442762817819485 0.66929396037162 0.85946706880131 -6.49516825860832
NAXE 0.315648982950107 9.50163985867688 1.41013342921439 0.194995938984317 0.49761780244658 -5.62317034296333
NBAS 0.0280385586568963 3.92623112870691 0.0727158356133038 0.94376085856943 0.980368583113482 -6.59886718001327
NBAT1 0.844275319733269 1.03334448619589 2.12707588503967 0.0649926506103247 0.305013067588215 -4.62483135065135
NBDY -0.495026301371831 7.72956296343155 -1.45277507743838 0.183162144508126 0.48210661888011 -5.56957080182951
NBEA 0.23299110670292 7.96773047884634 0.726713069461573 0.487466299572523 0.7488540642537 -6.32019655019518
NBEAL1 0.437956894155231 4.8256531429414 1.07852833835767 0.311258192992877 0.616047839367284 -6.00355364481798
NBEAL2 -0.0355713921487499 5.09438178869202 -0.164269980435879 0.873464109420154 0.954013454659412 -6.58694988497718
NBEAP1 -1.14856886203066 4.51425572327503 -1.18081777604446 0.270530472528992 0.577410362826155 -5.89370367643463
NBL1 -1.71510277918342 9.22894030966192 -10.4628963637735 4.72562412988288e-06 0.00424368315783594 4.71165913536097
NBN 0.398626202236363 7.49455165598081 2.75837722393331 0.0239811412567724 0.193917730249883 -3.65478016336846
NBPF1 -0.042621546046826 8.73087448008886 -0.215409715465057 0.834667538329954 0.938316914667772 -6.57631195460562
NBPF3 0.0281129940120444 5.18746183833288 0.0994611501170335 0.923141809630724 0.971752805714162 -6.59633522310307
NBPF4 0.260173765730541 3.69088460048739 0.937948474499739 0.374860744690985 0.668174386367965 -6.14210963376016
NBPF5P 0.320765996520398 2.81828724067333 0.485977285880576 0.639602975066638 0.843942509708665 -6.4736527527471
NBPF6 -0.345400732370332 1.33616379693463 -0.396583631745243 0.701715323891773 0.874822067344233 -6.51604570182029
NBR1 -0.278331704715774 7.15557407316428 -1.86367624180897 0.0981720380745951 0.365567887426991 -5.0116031952463
NBR2 0.121029432873775 5.685168694943 0.414968598692894 0.688725271390748 0.868869321891483 -6.50799760342114
NCALD -0.606799897395592 3.98380081025797 -1.31777716934904 0.222922527912191 0.528225649420925 -5.73587846738556
NCAM1 -0.448748138575111 3.24200664808768 -1.78057882754229 0.111638208764635 0.386912283184444 -5.12964278114986
NCAM2 -0.492395052042321 1.82501246399869 -1.59875909177704 0.147321677018655 0.437573826969646 -5.37930942097169
NCAN -0.570200811387955 3.15350075127489 -0.943095165953948 0.372372997841201 0.666175044968216 -6.13730589241427
NCAPD2 0.543796415266266 5.48839762705359 2.80949505143999 0.0221335960536917 0.188424658323203 -3.57528133281863
NCAPD3 -1.43155494443667 8.65249749179145 -1.95166886893072 0.0855977186830233 0.344455261156052 -4.88433731033513
NCAPG 2.76114318067644 4.8051434422859 5.91842050406269 0.000312060917250502 0.0281065467049839 0.728353825196363
NCAPG2 1.15397439982081 5.96205215056579 6.21979770867093 0.000221582917712798 0.0234546845953777 1.06990938058666
NCAPH 2.86104649989604 3.05014868139939 4.89725853672411 0.00108917368958208 0.0483338205183266 -0.531163611481815
NCAPH2 -0.00623009795140295 4.14435360375007 -0.0363522309629976 0.971864002475001 0.989684171978119 -6.60104904105994
NCBP1 0.435903269219824 5.86387825579742 2.09127377639098 0.0687629793671388 0.313557796131577 -4.6783487317651
NCBP2 0.431315148202971 8.31984302078235 2.44562110656012 0.0392768889345254 0.241651348822241 -4.1397216774966
NCBP2AS2 0.174028460220608 7.89009914524937 0.796968211275032 0.44775140577298 0.722822142749587 -6.26522509003943
NCBP3 0.0384856554667854 6.40052062199961 0.26814477705025 0.795157507432783 0.920864784267999 -6.56237935999075
NCDN 0.147081340573139 3.5664878933721 0.809024939137526 0.44116067317319 0.717729185676539 -6.25535361632929
NCEH1 -0.722984095151287 7.8828114892025 -3.04465337006373 0.0153462717204944 0.15876844706069 -3.21016512030661
NCF1 1.68328719141288 3.36603577868366 2.53176998941565 0.0342739886409958 0.228639696036396 -4.00661786402751
NCF2 1.97497137578396 4.8889255877832 2.02902161505488 0.075831583664739 0.327389637858717 -4.7707640410261
NCF4 0.66673001035097 3.85461376540902 1.14817694604853 0.283031969279852 0.587711060997332 -5.92953886621328
NCK1 0.345927642667845 7.09172900124345 2.15385188537349 0.0623056898240739 0.298944047080909 -4.58464419904161
NCK1-DT 0.311356680718756 6.06758239571005 1.21936828979246 0.256349272523332 0.564562152257693 -5.85047322703246
NCK2 0.170375541399507 8.5811906728329 0.764710283242438 0.465710176209821 0.73468853681327 -6.2910104740456
NCKAP1 -0.163636283294618 8.15273516323646 -0.819815437166089 0.435318450478104 0.714012267713859 -6.24641207871609
NCKAP1L 0.724567986402283 5.05194080858387 2.09934940574642 0.0678943283373543 0.311635564729797 -4.66629963496723
NCKAP5 -0.796336734072207 3.85105491640849 -1.18328877438182 0.269602647182658 0.577083580899908 -5.89096187984233
NCKAP5-AS1 -1.08141916091304 2.57697843022783 -1.91284904704219 0.0909431707188436 0.353617023057965 -4.94075255129012
NCKAP5-AS2 -0.0885719659265933 1.17130617738044 -0.467072736627901 0.652511361685119 0.851062918156754 -6.48329844210509
NCKAP5L 0.535569603502911 2.30661027883543 1.4618272565147 0.180732760750414 0.478483447946936 -5.5580717167546
NCKIPSD 0.234415086503917 3.54434442177986 1.02639498589573 0.333797619806558 0.635645403582373 -6.05667957029118
NCL 0.162778071252578 7.61807725670681 1.0551399871686 0.321218818688288 0.624269558458965 -6.02763412425163
NCLN 0.731503494879762 3.15420212543271 2.91481615772302 0.0187746447720541 0.174191621890895 -3.41156409707402
NCOA1 0.229135573172763 7.57026511392002 1.08854616935695 0.307066517917498 0.611932578273005 -5.99311843468265
NCOA2 0.124059892113872 6.89926795513085 0.686712685007657 0.511062996944211 0.765640060858024 -6.34950608068978
NCOA3 0.356194015335603 5.53588310479929 1.69171979182566 0.127939285344689 0.409080127921841 -5.25325174080633
NCOA4 -0.378669421964053 11.6541505565761 -1.73821931803801 0.119151663862874 0.397270209051915 -5.18892458513107
NCOA5 0.231417671658058 6.63091771581736 1.52680548547767 0.164115668817829 0.459211229478597 -5.47433920066308
NCOA6 0.260089670849679 5.87988419245677 0.994188102547423 0.348336246366013 0.646753219582729 -6.08848691310872
NCOA7 0.637763430996409 4.2278306251837 1.14411087602523 0.284621440351848 0.589286930722332 -5.93395245708424
NCOR1 -0.444444151339486 6.63753649115097 -1.83368337190051 0.102845356519421 0.372792075239061 -5.05446270079909
NCOR2 0.0959191251401021 3.03762236473539 0.491634617716827 0.635764884808846 0.842228037341745 -6.47069598977898
NCR1 -0.20531621634923 2.10772164550545 -0.602022555207259 0.563302117544466 0.79743872924499 -6.40663740126585
NCR2 -0.25212974850955 2.78874388624567 -1.09065294586843 0.306190676161318 0.611121428966183 -5.99091473752701
NCR3 -0.167843384211968 1.49920371491431 -0.604442043794133 0.561767922939832 0.796845459625922 -6.40509986714315
NCR3LG1 0.490055786265032 4.56494212150896 2.05472951807191 0.0728309305872832 0.320945429803289 -4.73270281440939
NCS1 -0.13863004262802 4.64427042790229 -0.4897139959336 0.637066590700071 0.842621465040991 -6.47170340551986
NCSTN 0.33837724016576 6.12854258005711 1.54559705922327 0.15957119200531 0.452997121811791 -5.4497476505973
ND2 -0.00175849552141116 12.928507691398 -0.00900279575134673 0.993030377177142 0.998223221905331 -6.60173165558153
ND4 -0.0754882415558509 13.4853996312256 -0.554367160156197 0.594003119667084 0.818520287189243 -6.43576430270283
ND6 0.387287014870623 8.58960199258178 1.98085293630748 0.081778728073799 0.337888060902382 -4.84166239934988
NDC1 0.987539462302997 6.76432892793963 5.06963213218575 0.000873044577991697 0.043662699288038 -0.307181569458707
NDC80 0.731289602308184 6.72101127322886 2.03383674259134 0.0752605915808662 0.326410929216496 -4.76364653209992
NDE1 -0.286958710016977 5.65016264293906 -0.873120464879255 0.407242057663552 0.694984794139639 -6.2007832193296
NDEL1 -0.218949328283241 5.84613928301631 -0.873264006686863 0.407168218139307 0.69495151601731 -6.20065711763583
NDFIP1 -0.471092935181495 9.76552411486468 -2.59620298475941 0.0309574580098375 0.216816555309328 -3.90676250259779
NDFIP2 -0.511228145001111 7.29165502515198 -2.94628411281034 0.0178767666627426 0.170827126531762 -3.362695796565
NDN -0.228715488079835 8.63264252487138 -0.748949649339202 0.474655655640342 0.740811877392339 -6.30327360645648
NDNF -1.06597960224436 6.59339552895308 -1.99482529503662 0.0800088321771887 0.334901756989547 -4.82115472138865
NDOR1 -0.273748787087555 3.03607368923986 -1.04035470048869 0.327642271495843 0.629886151404626 -6.04265046296364
NDP -0.319937098758388 6.55989672987352 -0.415338374263741 0.688465102656384 0.868869321891483 -6.5078321439872
NDRG1 -1.02442657749048 11.852595652459 -2.67926971512943 0.0271575305843252 0.204134504244148 -3.77777234363757
NDRG2 -2.28243761407202 6.32605881099049 -9.75042589929569 8.1377428570513e-06 0.00441555575100799 4.22635449534697
NDRG3 -0.618030535298042 8.60366733480003 -1.86751187446797 0.0975890969519891 0.364562286631855 -5.00610223163706
NDRG4 -0.920485417246949 4.43487190832955 -2.01678336124271 0.0773017526834274 0.330656820286761 -4.78882987014832
NDST1 0.722095617619366 4.91895810089746 2.84476753921003 0.0209446196175392 0.182550187352948 -3.52043266405779
NDST2 -0.160283807458264 5.94061478061616 -1.01957790026941 0.336835596054661 0.637974938876867 -6.06347756691614
NDST3 -0.0467842901359479 2.0763385363778 -0.0633715845298868 0.950976160673521 0.981979690849364 -6.59956662409736
NDST4 -0.0475839085080798 2.38803997047558 -0.120331631430212 0.907093672354842 0.966635735163045 -6.59381444931701
NDUFA1 -0.0562649761405503 11.2458043861781 -0.275931890390694 0.789372815617764 0.919003562117762 -6.56006870859644
NDUFA10 -0.0946638063924388 4.46204789398919 -0.599609667935167 0.564834518113954 0.798695155545949 -6.40816512339603
NDUFA11 0.140336631734756 8.01267898272348 0.36618076330392 0.723424381374143 0.885569627153492 -6.52858345582676
NDUFA12 0.113623809429148 10.6117366020723 0.636917855627256 0.541409969666642 0.78420686808464 -6.38391926585563
NDUFA13 0.250079947106741 11.12094431748 1.1373984224583 0.287261110488765 0.592445859929216 -5.94121388514951
NDUFA2 0.332979005960179 5.59470387644106 1.59037488342549 0.149195241967353 0.439887639484461 -5.39050134915185
NDUFA3 -0.175375278207937 9.85926995190245 -0.783777530044408 0.455037893587426 0.72720292288353 -6.27587971422548
NDUFA4 -0.333366214499765 11.6773220756107 -2.28660492255768 0.050516114341124 0.271738967843706 -4.38360678299577
NDUFA4L2 0.0818898237470287 3.36150340025569 0.143194319977838 0.889565612896401 0.959625971136344 -6.59050576445324
NDUFA5 -0.308972301624319 7.71041263694734 -1.54590537941336 0.159497579988465 0.452997121811791 -5.44934280460524
NDUFA6 -0.0245819671829288 9.08959965420414 -0.135518779290798 0.89544354637256 0.962168092572985 -6.59168030328163
NDUFA7 0.085599775471092 5.59600506816395 0.52297203042713 0.614717407231612 0.829419133305067 -6.45373582055701
NDUFA8 0.485618706748182 9.16247819118364 2.56965261965799 0.0322827616859299 0.221633594967222 -3.94793489097177
NDUFA9 0.222044593123011 9.08319940327766 1.08994886828464 0.306483160271997 0.611448475014882 -5.99165155816661
NDUFAB1 0.344800077830074 11.4156802116476 1.74679966318317 0.117592674702077 0.395387970792222 -5.17696767224628
NDUFAF1 0.319617704484775 7.84879508642314 1.70080206589833 0.126177116940284 0.406436467648417 -5.24075115980194
NDUFAF2 0.592799022018575 8.78928952286828 2.52868967867367 0.034441265714994 0.228939990534695 -4.01138587359342
NDUFAF3 -0.0345581351391377 9.43137376264728 -0.187484669998446 0.855800661343285 0.947548131214209 -6.58247292192135
NDUFAF4 0.146104401784709 7.74512913207961 0.514958402787656 0.620064955514372 0.832451263719547 -6.45816636918975
NDUFAF5 0.229299416482252 5.68330102591113 1.13746586678666 0.287234490620742 0.592445859929216 -5.94114107855579
NDUFAF6 0.112873879408144 5.27427914700964 0.415945231488531 0.688038221799554 0.868621874150631 -6.50756029412889
NDUFAF7 -0.0946953458759037 6.88693565029871 -0.566204812640167 0.58629222010922 0.813076868608039 -6.42873585656202
NDUFAF8 0.0846067859372033 4.22824198716124 0.255823125724828 0.804338016091596 0.925056517509873 -6.56590270342503
NDUFB1 0.0899617324633635 8.59265626694498 0.572407378833688 0.582274089554066 0.809821320309619 -6.42499838902417
NDUFB10 0.461607478168787 9.49830641997501 1.91890853830765 0.090088275122349 0.351999092211846 -4.93197372969004
NDUFB11 0.383504790106723 10.2046182540317 1.62238453565102 0.142156650962037 0.430510263457214 -5.34760993134918
NDUFB2 -0.0899351123328884 8.26596372374851 -0.497750025274696 0.63162908279586 0.839957139752184 -6.46746356887198
NDUFB2-AS1 0.645110610292941 4.23935025252751 2.30879127905579 0.0487736411997953 0.267371977275734 -4.34975437179228
NDUFB3 0.166586083146299 9.78887236123698 0.926931632323824 0.380226939438817 0.672424176163486 -6.15232121280833
NDUFB4 0.121363777661657 9.0216927605177 0.704819889430388 0.500294025684313 0.758328068683487 -6.33642007589919
NDUFB5 0.273560221912284 10.1959459418917 1.48678532673045 0.174181359210563 0.470704924728518 -5.52615415762734
NDUFB6 -0.051028732511214 7.51584721185601 -0.241033602290637 0.815399712452795 0.93096079497635 -6.56991629377631
NDUFB7 -0.0212067277170771 5.72481963958348 -0.0643393231395527 0.950228672671695 0.981979690849364 -6.59949864001131
NDUFB8 -0.13899058189314 9.05127865400656 -0.851129966161578 0.418666353789651 0.703634277852455 -6.21989827880701
NDUFB9 0.521685701660152 11.1333540420145 2.54187165128884 0.0337311601153774 0.226799865787724 -3.99097752880424
NDUFC1 -0.294962517360471 8.35832575958202 -1.56742525661084 0.154434509891182 0.446583850127855 -5.42097862401093
